session,prolific_id,group_id,id_in_session,round_number,contribution,choice,rt,condition,order_idx,msg_clean,msg_json,msg_html
9x5yoq6k,571a428ec97ad400123ad82d,huHErfRK,1,1,5,unicef,134800,1,0,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=other,msg=I want to give 5 pounds;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I want to give to unicef;number=5,sender=me,msg=Ok!;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":5,""sender"":""me"",""msg"":""Ok!""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""104967478936"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""180999255351"">Participant 2</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1069828451398"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1327376495660"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1585755149448"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""370560866670"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,623499c1de37d4c70abc20e7,huHErfRK,2,1,5,unicef,62620,1,0,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=me,msg=I want to give 5 pounds;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""503213574570"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1164154729655"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1223794206109"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5e8dc06c8c085a02454c4b3c,7idFo4Sj,3,1,6,wwf,64168,2,3,"number=1,sender=other,msg=I want to give 6 pounds;number=2,sender=other,msg=I want to give to wwf;number=3,sender=me,msg=I want to give to wwf;number=4,sender=me,msg=I want to give 6 pounds;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":2,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":4,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""789162044473"">Participant 2</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""937824662658"">Participant 2</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""202546561406"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1498292272572"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""98651046543"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""600766492937"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,6040968fbace9b2bac7b21bd,7idFo4Sj,4,1,6,wwf,62623,2,3,"number=1,sender=me,msg=I want to give 6 pounds;number=2,sender=me,msg=I want to give to wwf;number=3,sender=other,msg=I want to give to wwf;number=4,sender=other,msg=I want to give 6 pounds;number=5,sender=other,msg=I will validate;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":2,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":4,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":5,""sender"":""other"",""msg"":""I will validate""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""209529203870"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""845641789084"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1466489120620"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""852527737908"">Participant 1</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""252188270522"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""801756180088"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,6413ff4acb3db5e2e11ae271,RufkD5LD,5,1,0,none,126742,3,4,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=Ok!;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=Ok!;number=5,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""Ok!""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""921669427293"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1271208374999"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""720347907294"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1319649061034"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1153816677465"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,63f77915c48d021a3bf77b0f,RufkD5LD,6,1,0,none,52556,3,4,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=Ok!;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=Ok!;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""Ok!""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""Ok!""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""223166435895"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""260057121426"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""850334153555"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""136269023809"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div>"
9x5yoq6k,60ff262e247d3041dc2c35af,3yMbi6Sb,7,1,6,wwf,26905,2,2,"number=1,sender=me,msg=I want to give to wwf;number=2,sender=me,msg=I want to give 6 pounds;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""552256853140"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""6295969184"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""758909437709"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5ce8035f8d1aeb001a030b02,3yMbi6Sb,8,1,-1,,-1,-1,2,,,
9x5yoq6k,5c5ead092c7c760001c80dc9,Vwg9CfLs,9,1,8,save the children,134291,1,1,"number=1,sender=me,msg=I want to give to save the children;number=2,sender=me,msg=I want to give 8 pounds;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":2,""sender"":""me"",""msg"":""I want to give 8 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1429061359260"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""247870510334"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""650118094175"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,62349f447e7917b21c61c59c,Vwg9CfLs,10,1,-1,,-1,-1,1,,,
9x5yoq6k,6460fa6886b55c90e4be232f,e9VQsnaj,11,1,0,none,37238,3,4,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=I will validate;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""I will validate""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""957465210616"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""215489613846"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1378684690895"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5711089f52ab8e0011d08d03,e9VQsnaj,12,1,0,unicef,35215,3,4,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=I will validate;number=3,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""I will validate""},{""number"":3,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1011906735459"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""317109607066"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""527558162152"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60e1a7cd43189d275db0c301,DWKzQvQZ,13,1,3,unicef,58415,1,0,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=other,msg=I want to give to none;number=3,sender=me,msg=I want to give 3 pounds;number=4,sender=other,msg=I want to give to none;number=5,sender=me,msg=No!;number=6,sender=other,msg=I want to give to none;number=7,sender=me,msg=I will validate;number=8,sender=other,msg=Ok!;number=9,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give to none""},{""number"":3,""sender"":""me"",""msg"":""I want to give 3 pounds""},{""number"":4,""sender"":""other"",""msg"":""I want to give to none""},{""number"":5,""sender"":""me"",""msg"":""No!""},{""number"":6,""sender"":""other"",""msg"":""I want to give to none""},{""number"":7,""sender"":""me"",""msg"":""I will validate""},{""number"":8,""sender"":""other"",""msg"":""Ok!""},{""number"":9,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1682969909123"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""201849311493"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1176208368581"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1311876648926"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""830453179233"">Participant 1 (Me)</span><span class=""otree-chat__body"">No!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""118479211136"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""856789942513"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""654240775812"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""287150844977"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
